Ticket,Fecha,CodTienda,CodCliente
"S3-13-009-222042","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222043","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222054","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222057","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222062","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222066","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222067","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222071","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222076","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222078","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222079","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222086","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222088","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222090","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222091","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222092","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222098","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222100","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222102","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222103","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222112","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222114","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222118","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222120","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222125","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222127","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222129","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222131","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222141","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222150","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222152","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222158","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222162","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222170","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222172","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222175","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222178","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222181","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222182","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222184","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222187","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222188","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222189","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222192","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222198","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222201","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222205","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222211","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222213","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222219","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222222","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222225","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222227","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222229","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222231","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222232","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222233","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222237","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222240","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222245","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222247","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222260","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222265","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222266","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222278","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222283","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222289","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222295","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222296","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222301","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222306","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222313","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222318","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222325","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222327","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222328","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222331","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222338","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222339","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222340","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222343","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222348","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222360","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222362","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222363","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222364","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222368","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222372","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222375","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222380","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222383","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222385","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222390","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222392","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222394","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222395","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222396","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222417","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222426","02/26/13 00:00:00","009","CONTADO"
"S3-13-009-222446","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222466","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222473","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222476","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222481","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222487","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222490","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222495","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222496","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222499","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222509","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222510","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222514","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222523","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222524","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222528","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222529","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222531","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222537","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222545","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222547","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222548","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222555","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222559","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222562","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222568","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222573","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222575","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222582","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222588","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222592","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222593","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222595","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222598","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222603","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222605","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222611","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222612","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222613","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222615","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222618","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222626","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222629","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222636","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222640","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222641","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222643","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222646","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222658","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222661","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222663","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222665","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222666","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222669","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222671","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222683","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222694","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222696","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222699","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222702","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222705","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222706","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222708","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222709","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222712","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222717","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222725","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222728","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222740","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222743","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222744","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222746","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222749","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222755","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222757","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222765","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222766","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222773","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222775","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222779","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222788","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222789","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222793","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222796","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222797","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222798","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222802","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222803","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222810","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222811","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222816","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222821","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222828","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222831","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222834","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222845","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222846","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222849","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222850","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222855","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222856","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222857","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222862","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222867","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222871","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222872","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222873","02/27/13 00:00:00","009","CONTADO"
"S3-13-009-222896","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222934","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222935","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222936","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222946","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222949","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222950","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222953","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222954","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222962","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222967","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222972","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222976","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222978","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222981","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222987","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222988","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222991","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222992","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-222999","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223006","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223009","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223012","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223013","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223015","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223019","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223023","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223024","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223030","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223033","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223036","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223037","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223038","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223044","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223046","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223052","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223056","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223059","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223061","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223071","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223074","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223075","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223078","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223082","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223085","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223086","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223088","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223094","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223098","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223104","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223113","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223116","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223117","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223120","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223129","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223132","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223133","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223135","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223136","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223139","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223141","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223142","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223147","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223149","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223153","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223154","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223155","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223156","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223160","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223171","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223173","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223175","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223195","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223203","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223207","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223210","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223212","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223216","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223218","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223220","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223221","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223236","02/28/13 00:00:00","009","CONTADO"
"S3-13-009-223247","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223250","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223278","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223280","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223282","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223286","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223288","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223291","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223295","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223297","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223307","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223311","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223314","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223316","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223318","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223322","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223323","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223330","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223333","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223337","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223341","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223342","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223344","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223347","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223349","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223352","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223353","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223357","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223358","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223370","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223372","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223375","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223377","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223379","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223382","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223386","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223390","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223391","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223393","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223395","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223398","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223400","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223402","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223405","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223415","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223418","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223422","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223423","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223425","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223431","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223434","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223441","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223450","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223452","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223457","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223460","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223462","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223465","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223466","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223472","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223475","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223484","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223485","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223488","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223489","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223493","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223499","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223500","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223503","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223509","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223512","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223520","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223523","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223528","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223529","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223534","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223538","03/01/13 00:00:00","009","CONTADO"
"S3-13-009-223558","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223560","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223581","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223596","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223607","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223610","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223614","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223615","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223619","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223639","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223640","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223641","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223642","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223643","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223649","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223653","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223657","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223659","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223662","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223666","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223683","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223689","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223690","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223691","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223694","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223703","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223705","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223711","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223714","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223719","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223721","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223723","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223724","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223725","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223727","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223743","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223744","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223748","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223750","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223757","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223760","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223761","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223766","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223769","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223770","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223772","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223775","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223781","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223788","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223797","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223800","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223803","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223806","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223813","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223823","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223825","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223830","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223837","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223852","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223854","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223855","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223862","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223863","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223865","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223868","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223883","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223884","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223885","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223896","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223908","03/02/13 00:00:00","009","CONTADO"
"S3-13-009-223909","03/02/13 00:00:00","009","CONTADO"
